,Company,Net Income Incl Extra Before Distributions,Percentage of Green Products,Date,ESG Period Last Update Date,ESG Score,ESG Controversies Score,Environmental Controversies Count,Human Rights Controversies,Business Ethics Controversies,Wages Working Condition Controversies Count,Controversies Customer Health & Safety,Waste Recycling Ratio,Waste Total,Total Renewable Energy To Energy Use in million,Total Renewable Energy,Environmental Expenditures,"CO2 Equivalent Emissions Indirect, Scope 3 To Revenues USD in million Score",Estimated CO2 Equivalents Emission Total,Water Use To Revenues USD in million,Environmental Pillar Score,Emissions Score,Environmental Innovation Score,Resource Use Score,Total CO2 Equivalent Emissions To Revenues USD in million,Energy Use Total,Board Meeting Attendance Average,"Board Gender Diversity, Percent",CSR Strategy Score,Management Score,Shareholders Score,ESG Reporting Scope,Board Size,Total Donations To Revenues in million,Product Responsibility Score,Workforce Score,Human Rights Score,Community Score,Women Managers,Gender Pay Gap Percentage,Women Employees,Employees With Disabilities,Policy Diversity and Opportunity Score,Training Hours Total,Average Training Hours
0,FCX.N,-1308000000.0,,2013-12-31,2022-08-17T00:00:00Z,78.7912230560818,90.9090909090909,,,,,,26.86,309000.0,,,595000000.0,56.3829787234043,10181382.0,32981.2150470819,82.9428593349327,97.5225225225225,0.0,85.6807511737089,486.658477128244,98000000.0,75.0,13.3333333333333,84.7472924187726,59.007164790174,87.6663254861822,100.0,15.0,8269.20319296401,83.7423312883436,85.3356890459364,71.1864406779661,96.2093862815885,12.0,,10.0,,67.8819444444444,,
1,FCX.N,-12236000000.0,,2014-12-31,2023-05-12T00:00:00Z,80.9669762503083,95.9016393442623,,,,,,23.18,371000.0,,,405000000.0,55.952380952381,9581398.0,66246.6876656167,76.0454193218634,92.3963133640553,0.0,75.7211538461538,479.045947702615,90000000.0,75.0,13.3333333333333,85.9232175502742,87.5639713408393,84.3909928352098,100.0,15.0,9899.50502474876,86.3354037267081,84.0659340659341,71.1206896551724,97.5925925925926,11.0,,10.0,,65.7142857142857,,
2,FCX.N,-4154000000.0,,2015-12-31,2023-05-05T00:00:00Z,80.808698455467,21.6666666666667,1.0,,,1.0,,25.0,522272000.0,,,421000000.0,61.25,10136094.0,98240.5695899226,75.1498630761327,89.9103139013453,0.0,76.1574074074074,693.920312179092,102000000.0,75.0,20.0,84.8534201954397,97.8247549019608,84.2830882352941,100.0,10.0,9447.52515917026,82.1621621621622,82.5539568345324,63.7404580152672,98.3812949640288,11.0,,11.0,,63.859649122807,,
3,FCX.N,1817000000.0,,2016-12-31,2024-01-19T00:00:00Z,87.0975914827992,33.6206896551724,,,,4.0,,0.019,495876400.0,120879.120879121,12100000.0,400000000.0,62.2448979591837,8994325.0,114787.525286581,82.0357962483585,94.8132780082988,0.0,86.304347826087,606.495279838166,100100000.0,85.0,25.0,84.947049924357,99.6800341296928,81.292662116041,100.0,8.0,8698.58395144976,83.9805825242718,85.1666666666667,87.8289473684211,90.8333333333333,11.0,,10.0,,61.6883116883117,,
4,FCX.N,2602000000.0,,2017-12-31,2024-01-19T00:00:00Z,83.8287763913946,80.4347826086956,,,,1.0,,0.02,452744600.0,109464.082098062,9600000.0,500000000.0,64.5454545454545,7956063.0,95119.368408218,78.4522156658568,94.2164179104478,0.0,79.1666666666667,485.037066390294,87700000.0,77.0,25.0,83.8356164383562,99.7767857142857,79.0350274725275,100.0,8.0,9327.56203133573,80.7053941908714,73.1454005934718,82.5268817204301,97.4777448071217,11.0,,12.0,,60.2373887240356,,
5,FCX.N,-239000000.0,,2018-12-31,2024-09-12T00:00:00Z,84.025280020377,100.0,,,,,,0.018,371877700.0,135381.838321265,13200000.0,400000000.0,77.2727272727273,8162360.0,90648.0030062272,78.199965206168,95.2961672473868,0.0,77.5985663082437,438.177098990767,97502000.0,100.0,33.3333333333333,83.4109429569267,99.9833333333333,75.6166666666667,100.0,6.0,8320.80738672966,79.5880149812734,85.6940509915014,76.5625,97.0254957507082,12.0,,13.0,,59.0651558073654,,
6,FCX.N,599000000.0,,2019-12-31,2024-09-12T00:00:00Z,83.0232751370289,100.0,,,,,,0.019,445838900.0,151619.572708477,14300000.0,400000000.0,76.5822784810127,7789530.0,118808.290515206,81.1573287970372,96.2686567164179,0.0,83.033033033033,540.864324399389,94315000.0,90.0,33.3333333333333,83.8879159369527,98.2319209939471,73.8611022618668,100.0,6.0,6943.48007221219,78.59375,77.7093596059113,72.0930232558139,97.4137931034483,12.0,,13.0,,58.0049261083744,,
7,FCX.N,4306000000.0,,2020-12-31,2024-09-12T00:00:00Z,81.8796132283332,65.4545454545455,,,,,,0.019,349829300.0,119920.2309592,10343000.0,300000000.0,73.2456140350877,7090430.0,105110.01549514,80.6661168289075,96.025641025641,0.0,82.2077922077922,499.396323425835,86249000.0,100.0,33.3333333333333,95.2874331550802,99.077992744861,72.8688029020556,100.0,6.0,7606.70516974222,79.6495956873315,67.7455357142857,70.6375838926175,96.7633928571429,13.0,,13.0,,57.2544642857143,,
8,FCX.N,3468000000.0,,2021-12-31,2024-09-11T00:00:00Z,81.1448969664056,100.0,,,,,,0.019,365861500.0,149760.996360128,13660000.0,300000000.0,66.3194444444444,7189710.0,70999.7373604728,83.0971993729051,97.0459518599562,0.0,86.4653243847875,314.717181002408,91212000.0,100.0,36.3636363636364,95.0448075909331,91.7220456515458,64.0421843397862,100.0,11.0,7178.81374480193,78.2142857142857,70.6175298804781,68.854748603352,97.5099601593625,12.3,,13.0,,56.5737051792829,,
9,FCX.N,1848000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,MAS.N,856000000.0,,2013-12-31,2022-08-17T00:00:00Z,66.4368533636134,75.0,,,,,1.0,,,,,,,378039.0,,70.3908591408591,60.7142857142857,64.7727272727273,88.75,,,75.0,20.0,33.1227436823105,60.1330603889458,75.1791197543501,,10.0,,80.0,52.1276595744681,82.6923076923077,47.8723404255319,,,,,67.3469387755102,,
11,MAS.N,355000000.0,,2014-12-31,2022-08-10T00:00:00Z,31.9571496641238,100.0,,,,,,,,,,,,384316.0,,11.3148479427549,15.1162790697674,0.0,25.0,,,75.0,18.1818181818182,31.3528336380256,62.8966223132037,84.4933469805527,,11.0,,67.8571428571429,9.375,0.0,59.375,,,,,0.0,,
12,MAS.N,493000000.0,,2015-12-31,2022-08-11T00:00:00Z,44.1666375796967,100.0,,,,,,,61492.6,0.0,0.0,,82.1428571428571,28068.06,127.835340240829,43.0464433602085,45.1923076923077,38.5964912280702,47.7777777777778,3.93000560067208,2680000.0,75.0,18.1818181818182,69.8697068403909,47.8860294117647,77.2365196078431,100.0,11.0,,67.5438596491228,14.6153846153846,0.0,90.7692307692308,,,,,0.0,,
13,MAS.N,532000000.0,,2016-12-31,2024-01-19T00:00:00Z,59.8214005516857,100.0,,,,,,,14942.8,,,,,31873.13,145.088982475207,46.0820134656167,42.3076923076923,40.7894736842105,58.0357142857143,4.32999592446678,2960000.0,75.0,20.0,69.6671709531014,77.2397610921502,87.2226962457338,100.0,10.0,,72.5,39.8876404494382,44.7368421052632,91.5730337078652,,,,,57.9787234042553,,
14,MAS.N,733000000.0,,2017-12-31,2024-01-19T00:00:00Z,63.9695597213192,100.0,,,,,,,14443.38,,,,,30262.32,174.093781177253,66.8337709649185,48.6666666666667,83.1168831168831,59.8360655737705,5.03197871632857,3020000.0,75.0,27.2727272727273,69.7260273972603,82.8811813186813,33.0872252747253,100.0,11.0,,75.2941176470588,38.8888888888889,35.5555555555556,92.9292929292929,,,,,57.5757575757576,,
15,MAS.N,933000000.0,,2018-12-31,2023-03-29T00:00:00Z,56.2062378087717,100.0,,,,,,,93165.0,,,,,317000.0,165.614667868951,63.5456788600333,38.953488372093,82.183908045977,59.3333333333333,47.6405169822663,3240000.0,75.0,18.1818181818182,68.9173457508731,75.65,29.2833333333333,100.0,11.0,,72.5,32.2727272727273,20.0,67.7272727272727,,,,,56.8181818181818,,
16,MAS.N,1221000000.0,,2019-12-31,2024-09-12T00:00:00Z,65.9161757373023,100.0,,,,,,,79292.0,,,,,252000.0,175.935589682421,61.7787212776356,34.8039215686275,79.8969072164949,60.752688172043,37.572685254212,2800000.0,75.0,18.1818181818182,69.9211908931699,71.6948072634597,31.9687798661994,100.0,11.0,149.097957357984,70.4545454545455,64.344262295082,70.0,79.9180327868852,30.0,,36.0,,55.7377049180328,,
17,MAS.N,410000000.0,,2020-12-31,2024-09-12T00:00:00Z,70.1500138097762,100.0,,,,,,,35000.0,,,,,180000.0,158.597662771285,66.6455029786656,42.3664122137405,81.1926605504587,68.4426229508197,25.0417362270451,1620000.0,75.0,18.1818181818182,70.120320855615,79.2472793228537,31.363361547763,64.0,11.0,751.252086811352,72.0930232558139,75.0,71.2121212121212,79.9295774647887,32.0,,,,55.9859154929578,,
18,MAS.N,844000000.0,,2021-12-31,2024-09-11T00:00:00Z,73.0365017153861,100.0,,,,,,,27000.0,,,,,132000.0,131.34328358209,64.3673028816087,55.9027777777778,77.2357723577236,54.8951048951049,15.7611940298507,1450000.0,75.0,22.2222222222222,70.1107011070111,84.9898873158047,25.2383704131754,50.0,9.0,680.597014925373,68.2432432432432,74.0384615384615,95.4166666666667,78.525641025641,29.0,,36.0,,53.8461538461538,,
19,MAS.N,908000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,BEN.N,2035300000.0,,2014-09-30,2024-02-16T00:00:00Z,38.0882382871357,100.0,,,,,,,,,,,,37655.0,,42.5874916357088,53.8961038961039,0.0,57.5949367088608,4.43448665708835,,97.0,12.5,9.04936014625229,28.1985670419652,62.8966223132037,,8.0,,46.9135802469136,43.984962406015,0.0,64.7727272727273,,,,,69.8473282442748,,
21,BEN.N,1726700000.0,,2015-09-30,2024-02-16T00:00:00Z,48.1429396702792,100.0,,,,,,,,,,,,36856.6,,69.8907868493856,60.7954545454545,54.4642857142857,44.3181818181818,,,99.0,20.0,0.0,45.0061274509804,61.6115196078431,,10.0,,48.1651376146789,44.620253164557,0.0,73.1012658227848,,,,,68.2389937106918,,
22,BEN.N,1696700000.0,,2016-09-30,2024-02-16T00:00:00Z,48.909711170946,100.0,,,,,,,,,,,,36192.0,,63.4015553447408,64.622641509434,16.6666666666667,47.5,5.4687216681777,,96.0,20.0,0.0,61.7107508532423,61.7107508532423,,10.0,,48.5714285714286,30.4469273743017,0.0,73.1843575418994,,,,,65.9217877094972,,
23,BEN.N,764400000.0,,2017-09-30,2024-02-16T00:00:00Z,58.1995404787896,100.0,,,,,,,,,,,,34701.0,,62.2704717477304,77.9069767441861,17.2222222222222,38.9380530973451,5.42864741403586,,98.0,20.0,36.5068493150685,68.3894230769231,62.0707417582418,,10.0,,45.4268292682927,67.5115207373272,0.0,75.5760368663594,,,42.7,,66.3594470046083,,
24,BEN.N,1195700000.0,,2018-09-30,2024-02-16T00:00:00Z,58.5090868635605,100.0,,,,,,,,,,,,33924.0,,65.3511303511304,78.2467532467532,25.9615384615385,45.0,5.4676444516077,,97.0,20.0,34.8079161816065,63.05,56.45,,10.0,,46.1928934010152,79.8755186721992,0.0,76.3485477178423,27.3,,42.6,,63.9004149377593,,
25,BEN.N,798900000.0,,2019-09-30,2024-02-16T00:00:00Z,54.769327602732,100.0,,,,,,,,,,,,38725.0,,63.3235334448967,71.3903743315508,26.0416666666667,55.4644808743169,6.83052880375348,,100.0,20.0,31.6549912434326,46.7505575023893,80.5511309334183,,10.0,,45.5102040816327,72.2996515679443,0.0,77.3519163763066,23.52,72.0,41.4,,62.1951219512195,,
26,BEN.N,1831200000.0,,2020-09-30,2024-05-10T00:00:00Z,55.895563630149,100.0,,,,,,,,,,,52.5641025641026,29793.0,,65.1793000505791,80.0448430493274,24.3975903614458,60.3982300884956,5.35219617353813,,97.0,30.0,31.1831550802139,51.9800483675937,74.0175332527207,,10.0,,44.1391941391941,75.3869969040248,0.0,74.6130030959752,23.0,70.7,41.0,,61.9195046439629,,
27,BEN.N,1291900000.0,,2021-09-30,2024-09-11T00:00:00Z,53.7236403125121,66.1290322580645,,,,,,,,,,,20.9219858156028,32460.0,,69.9348477799363,88.5036496350365,28.1094527363184,76.5503875968992,3.85259035072102,365799.6,75.0,27.2727272727273,91.9609910384818,26.4807859000289,71.5833574111528,100.0,11.0,,43.4504792332268,66.3434903047091,0.0,89.612188365651,40.8,,42.5,,59.2797783933518,,
28,BEN.N,882800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,META.OQ,2940000000.0,,2013-12-31,2023-10-13T00:00:00Z,32.853279520576,25.0,,,,,,,,,,,46.078431372549,373000.0,,27.5084692062099,44.1489361702128,0.0,53.0927835051546,47.3831300813008,2959200.0,75.0,25.0,59.2057761732852,9.3654042988741,2.40532241555783,100.0,8.0,,87.7049180327869,40.8496732026144,7.54716981132075,58.6666666666667,,,,,0.0,,
30,META.OQ,3688000000.0,,2014-12-31,2023-10-13T00:00:00Z,32.3819653284139,14.0625,,,,,,,,,,,61.7647058823529,445000.0,53.1044440879191,30.8598224513173,45.3125,0.0,62.3711340206186,35.6970961013958,3726000.0,75.0,22.2222222222222,39.0310786106033,13.7666325486182,1.17707267144319,100.0,9.0,,87.8676470588235,52.4242424242424,7.6271186440678,47.239263803681,23.0,,31.0,,0.0,,
31,META.OQ,10217000000.0,,2015-12-31,2023-10-13T00:00:00Z,35.6751351042783,16.6666666666667,,,,,,,,,,,56.7307692307692,450000.0,44.2324854975457,34.9952107279693,55.6034482758621,0.0,67.9166666666667,25.1004016064257,4701600.0,75.0,25.0,40.4723127035831,26.9301470588235,1.07230392156863,100.0,8.0,,32.9383886255924,79.7131147540984,4.66666666666667,67.2131147540984,23.0,,32.0,,62.6984126984127,,
32,META.OQ,15934000000.0,,2016-12-31,2024-01-19T00:00:00Z,35.1594550750566,7.14285714285714,,,5.0,,,,,,,,77.1186440677966,621500.0,40.8495549605615,36.2184098874746,58.8461538461538,0.0,69.4244604316547,22.4871553658007,6588000.0,75.0,25.0,39.7881996974281,23.7414675767918,0.831911262798635,100.0,8.0,,34.7985347985348,71.4983713355049,15.8415841584158,67.4267100977199,27.0,99.16,33.0,,61.7924528301887,,
33,META.OQ,22112000000.0,,2017-12-31,2024-01-19T00:00:00Z,53.4712963964516,3.84615384615385,,,9.0,,,,,509999.774347865,4520230.0,,41.044776119403,798000.0,39.5788748677834,37.9357960525703,63.9072847682119,0.0,71.2025316455696,19.6295476348609,8863200.0,75.0,25.0,57.6027397260274,69.5913461538462,0.223214285714286,100.0,8.0,,35.8006042296073,90.3100775193798,33.4558823529412,69.8966408268734,28.0,98.2,35.0,,63.1782945736434,,
34,META.OQ,18485000000.0,,2018-12-31,2024-09-12T00:00:00Z,43.0247383937952,0.847457627118644,,2.0,20.0,3.0,,,,750000.0,9252900.0,,52.6666666666667,1283000.0,42.3904867652853,40.7166516109605,69.4444444444444,0.0,75.8536585365854,22.9771839965615,12337200.0,75.0,22.2222222222222,56.2863795110594,33.1166666666667,0.216666666666667,100.0,9.0,,35.9493670886076,87.89592760181,41.1602209944751,71.0407239819005,30.0,95.0,36.3,,60.2941176470588,,
35,META.OQ,29146000000.0,,2019-12-31,2024-09-12T00:00:00Z,48.8150071575098,4.08163265306122,,,23.0,,,,,860000.0,15913440.0,,32.9166666666667,1929000.0,48.5169101942091,48.7069918533258,85.6382978723404,0.0,89.0287769784173,27.2854576573263,18504000.0,75.0,28.5714285714286,58.4938704028021,48.3434214718063,0.175215036635871,100.0,7.0,,35.181236673774,90.9177820267687,40.1287553648069,69.6940726577438,32.6,94.9,36.9,,60.3250478011472,,
36,META.OQ,39370000000.0,,2020-12-31,2024-09-12T00:00:00Z,61.582021832246,2.5,,,6.0,,,,,953351.800554017,25812000.0,,26.5714285714286,2747000.0,43.3432210783458,49.662015615963,85.6971153846154,0.0,91.8546365914787,31.9548653521782,27075000.0,75.0,44.4444444444444,76.0026737967914,85.23276904474,0.377871825876663,100.0,9.0,,34.5092024539877,91.5689149560117,42.7170868347339,69.8680351906158,34.2,100.0,37.0,,57.6246334310851,,
37,META.OQ,23200000000.0,,2021-12-31,2024-09-11T00:00:00Z,64.4197357418827,1.64835164835165,,,7.0,,,,,972274.007205344,33915020.4,,25.9656652360515,3135370.0,42.7593212865368,49.4766294119906,83.9090909090909,0.0,92.490494296578,26.5869039846009,34882163.0,75.0,44.4444444444444,95.0448075909331,83.7474718289512,0.361167292689974,100.0,9.0,,34.2704149933066,94.8634590377113,89.4793926247288,63.7841352405722,35.5,100.0,36.7,,56.371911573472,,
38,META.OQ,39098000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PAYC.N,5663000.0,,2015-12-31,2022-08-17T00:00:00Z,30.4294972369623,100.0,,,,,,,,,,,,3679.2,,0.0,0.0,0.0,0.0,,,75.0,0.0,0.0,20.3125,38.9399509803922,,7.0,,80.0947867298578,72.3360655737705,0.0,42.0081967213115,,,,,62.6984126984127,,
40,PAYC.N,20945000.0,,2016-12-31,2024-07-26T00:00:00Z,25.1572905842308,100.0,,,,,,,,,,,,6088.99,,0.0,0.0,0.0,0.0,,,75.0,0.0,0.0,7.57252559726962,31.4633105802048,,7.0,,80.9523809523809,73.1270358306189,0.0,36.8078175895765,,,,,61.7924528301887,,
41,PAYC.N,70421000.0,,2017-12-31,2024-01-19T00:00:00Z,27.3189094512095,100.0,,,,,,,,,,,,7907.66,,0.0,0.0,0.0,0.0,,,75.0,0.0,0.0,15.0927197802198,23.334478021978,,6.0,,81.4199395770393,71.7054263565892,0.0,40.9560723514212,,,,,63.1782945736434,,
42,PAYC.N,123486000.0,,2018-12-31,2024-07-26T00:00:00Z,29.8476049432596,100.0,,,,,,,,,,,,6002.13,,0.0,0.0,0.0,0.0,,,75.0,14.2857142857143,0.0,11.0166666666667,18.05,,7.0,,82.2784810126582,65.0452488687783,0.0,71.0407239819005,,,,,60.2941176470588,,
43,PAYC.N,137065000.0,,2019-12-31,2024-07-12T00:00:00Z,28.1667815042505,100.0,,,,,,,,,6303.6,,,6188.35,,0.0,0.0,0.0,0.0,,,75.0,14.2857142857143,0.0,8.58553679515769,13.7464160560688,,7.0,,82.3027718550107,60.3250478011472,0.0,69.6940726577438,,,,,60.3250478011472,,
44,PAYC.N,180576000.0,,2020-12-31,2024-07-12T00:00:00Z,32.7118114249534,100.0,,,,,,,,,7189.2,,,3504.85,,0.0,0.0,0.0,0.0,,,75.0,14.2857142857143,0.0,22.7478839177751,11.1698911729141,,7.0,,81.1349693251534,67.8152492668622,0.0,69.8680351906158,47.0,,51.0,,57.6246334310851,,
45,PAYC.N,143453000.0,,2021-12-31,2024-09-11T00:00:00Z,42.8690023805538,100.0,,,,,,,,,45417.6,,,4236.0,,10.4291585052041,38.0909090909091,0.0,5.893536121673,4.01318781264211,,93.0,14.2857142857143,18.2393252503954,36.1889627275354,10.5605316382548,34.0,7.0,,80.2543507362784,69.7659297789337,16.1605206073753,85.8257477243173,48.5,,51.3,,56.371911573472,,
46,PAYC.N,195960000.0,,2022-12-31,2024-10-25T00:00:00Z,64.03353231447,100.0,,,,,,,,1000000.0,105901.2,,,10663.0,,52.0514929383501,58.9723926380368,52.3076923076923,46.7715231788079,7.75366850394846,105901.2,100.0,25.0,18.9290746829497,82.1808510638298,10.3443449048152,45.0,8.0,1519.75683890578,80.1745635910224,65.3098420413123,15.3703703703704,95.9295261239368,51.3,,51.2,7.4,56.0753341433779,,
47,PAYC.N,281389000.0,,2023-12-31,2024-10-31T00:00:00Z,46.369582595956,15.7738095238095,,,,,,,,1000000.0,109839.6,,,10180.0,,51.1115540593748,66.3403614457831,52.4886877828054,39.0224358974359,6.01061599957489,109839.6,90.0,28.5714285714286,19.0134321445113,26.9619157530294,4.34218118869013,45.0,7.0,1357.99772092556,77.7010050251256,63.5185185185185,23.0496453900709,95.7407407407407,53.0,,48.8,8.8,54.8765432098765,,
48,PAYC.N,340788000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,EXPE.OQ,398097000.0,,2013-12-31,2023-10-11T00:00:00Z,12.5885078229816,19.5652173913043,,,,,,,,,,,,243030.0,,2.88600288600288,6.49350649350649,0.0,0.0,,,75.0,10.0,0.0,13.971340839304,12.0266120777892,,10.0,,12.7777777777778,19.7115384615385,0.0,44.7115384615385,,,,,65.5339805825243,,
50,EXPE.OQ,764465000.0,,2014-12-31,2023-10-11T00:00:00Z,14.4479225507808,88.6363636363637,,,,,,,,,,,,304050.0,,4.0650406504065,9.14634146341463,0.0,0.0,,,75.0,10.0,0.0,15.3019447287615,11.6171954964176,,10.0,,14.6464646464646,20.9821428571429,0.0,53.5714285714286,,,,,63.963963963964,,
51,EXPE.OQ,281848000.0,,2015-12-31,2023-10-11T00:00:00Z,14.6795764121613,81.5789473684211,,,,,,,,,,,,682934.0,,4.0,9.0,0.0,0.0,,,75.0,15.3846153846154,0.0,9.95710784313725,31.280637254902,,13.0,,18.8976377952756,21.0,0.0,47.3333333333333,,,,,63.8513513513513,,
52,EXPE.OQ,377964000.0,,2016-12-31,2024-01-19T00:00:00Z,15.5473725077595,100.0,,,,,,,,,,,,470758.0,,3.60873694207028,8.11965811965812,0.0,0.0,,,,15.3846153846154,0.0,15.3370307167235,15.7209897610921,,13.0,,21.25,22.4431818181818,0.0,50.2840909090909,,,,,62.2857142857143,,
53,EXPE.OQ,406000000.0,,2017-12-31,2024-01-19T00:00:00Z,24.7934327808973,100.0,,,,,,,,,,,,663252.0,,17.4603174603175,39.2857142857143,0.0,0.0,,,75.0,26.6666666666667,0.0,19.3509615384615,9.35782967032967,,15.0,,21.3855421686747,39.8351648351648,0.0,87.0879120879121,,,,,60.4395604395604,,
54,EXPE.OQ,565000000.0,,2018-12-31,2024-06-21T00:00:00Z,31.6574578837544,63.1578947368421,,,,,,,,,,,,655640.0,,17.8072111846946,40.0662251655629,0.0,0.0,,,,26.6666666666667,0.0,23.95,48.95,,15.0,,20.1086956521739,47.2772277227723,41.1504424778761,85.8910891089109,34.2,,50.9,,60.3960396039604,,
55,EXPE.OQ,-2612000000.0,,2019-12-31,2024-06-21T00:00:00Z,25.9708631505642,53.75,,,1.0,,,,,,,,78.7037037037037,44253.0,,26.8366727383121,60.3825136612022,0.0,0.0,3.66727438468551,,75.0,25.0,0.0,11.707550175215,11.1659764256133,,12.0,,18.0094786729858,47.3799126637555,33.2142857142857,60.6986899563319,35.0,85.1,51.7,,58.7336244541485,,
56,EXPE.OQ,12000000.0,,2020-12-31,2024-06-21T00:00:00Z,42.8354495526564,98.8095238095238,,,,,,,,,,,72.2222222222222,24833.0,,57.8665315398317,90.0462962962963,0.0,37.0646766169154,4.77649547989998,43770.0,75.0,26.6666666666667,77.2393048128342,1.55683192261185,39.4347037484885,100.0,15.0,,16.875,65.3100775193798,60.2484472049689,85.6589147286822,36.3,88.3,51.3,,56.0077519379845,8600.0,0.75
57,EXPE.OQ,352000000.0,,2021-12-31,2024-09-11T00:00:00Z,38.5418224674503,72.0588235294118,,,,,,,,,,,85.8108108108108,23140.8,,59.6285416821596,88.8655462184874,0.0,41.8141592920354,2.69142126075832,,75.0,45.4545454545455,36.8476541908276,1.77694308003467,36.7668303958393,100.0,11.0,1221.21423586881,16.7315175097276,62.3214285714286,34.8648648648649,77.6785714285714,37.6,88.6,47.2,,55.3571428571429,,
58,EXPE.OQ,797000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,AMTM.N,895000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,AMTM.N,-84423000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,AMTM.N,-313700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,RJF.N,502140000.0,,2015-09-30,2022-11-10T00:00:00Z,49.2458279239666,55.5555555555556,,,1.0,,,,,,,,,32642.5,,17.8697806086341,0.0,0.0,0.0,,,75.0,18.1818181818182,0.0,72.4571078431373,24.1727941176471,,11.0,1561.96813060034,48.1651376146789,56.6455696202532,0.0,86.3924050632912,,,,,68.2389937106918,,
63,RJF.N,529350000.0,,2016-09-30,2024-01-19T00:00:00Z,48.7987254963409,38.4615384615385,,,1.0,,,,,,,,,33077.1,,17.5356921166977,0.0,0.0,0.0,,,75.0,18.1818181818182,0.0,72.5042662116041,23.570819112628,,11.0,905.61335381227,48.5714285714286,51.1173184357542,0.0,87.9888268156425,,,,,65.9217877094972,,
64,RJF.N,636235000.0,,2017-09-30,2024-01-19T00:00:00Z,50.6421256579607,100.0,,,,,,,,,,,,36023.1,,16.1498708010336,0.0,0.0,0.0,,,75.0,18.1818181818182,0.0,73.8839285714286,29.3784340659341,,11.0,2145.63497385007,45.4268292682927,47.2350230414747,0.0,98.3870967741936,,,,,66.3594470046083,,
65,RJF.N,857000000.0,,2018-09-30,2023-03-29T00:00:00Z,52.5536653111314,100.0,,,,,,,,,,,,35020.7,,23.7493987493988,36.038961038961,0.0,0.0,,,75.0,25.0,0.0,74.95,74.4166666666667,,12.0,,46.1928934010152,44.1908713692946,0.0,76.3485477178423,,,,,63.9004149377593,,
66,RJF.N,1034000000.0,,2019-09-30,2023-07-07T00:00:00Z,43.8818313694057,100.0,,,,,,,,,,,,23859.8,,52.7271071030038,26.4705882352941,68.0555555555556,0.0,,,,28.5714285714286,0.0,33.8483593501115,74.6893915259637,,14.0,,45.5102040816327,36.0627177700349,0.0,77.3519163763066,,,,,62.1951219512195,,
67,RJF.N,818000000.0,,2020-09-30,2024-03-29T00:00:00Z,47.5759130776273,61.6666666666667,,,,,,,,,,,,22830.6,,62.3607245595784,38.7892376681614,64.4578313253012,36.7256637168142,,,75.0,25.0,0.0,38.4673518742443,77.7055622732769,,12.0,,44.1391941391941,46.2848297213622,0.0,74.6130030959752,23.0,,44.0,,61.9195046439629,,
68,RJF.N,1403000000.0,,2021-09-30,2024-09-11T00:00:00Z,69.5164981903006,100.0,,,,,,,,,,,,39855.0,,83.384389453676,68.4306569343066,97.5124378109453,60.2713178294574,4.02169525731584,,100.0,36.3636363636364,36.8476541908276,75.2239237214678,69.7630742559954,100.0,11.0,,43.4504792332268,46.9529085872576,76.6666666666667,89.612188365651,,,42.0,,59.2797783933518,265000.0,17.667
69,RJF.N,1509000000.0,,2022-09-30,2024-09-10T00:00:00Z,61.5377990216064,100.0,,,,,,,,,,,,39736.8,,81.3804213099597,63.7096774193548,97.4770642201835,56.1016949152542,3.51404757693668,,92.0,30.0,59.6993893846876,48.8381858902575,79.7732362821948,100.0,10.0,,43.1286549707602,35.378590078329,74.3478260869565,87.597911227154,,,44.0,,58.0939947780679,,
70,RJF.N,1739000000.0,,2023-09-30,2024-09-27T00:00:00Z,57.1005954677619,77.5,,,,,,,,,,,,43864.4,,77.5524346089064,65.5555555555556,84.3612334801762,51.0033444816054,,,92.0,27.2727272727273,35.7109773043075,47.8793998845932,74.4806693594922,100.0,11.0,,42.7536231884058,30.2110817941952,70.6827309236948,86.0158311345647,,,44.0,,56.7282321899736,,
71,RJF.N,2068000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,CL.N,2180000000.0,,2013-12-31,2023-08-11T00:00:00Z,74.3725990689474,78.125,,,,,1.0,67.55,136500.0,,,24000000.0,,636000.0,,57.6981481481481,59.7222222222222,38.0,70.0,36.5097588978186,,99.0,20.0,53.3393501805054,99.8464687819857,91.5557830092119,100.0,10.0,2048.794489093,90.2439024390244,72.6190476190476,41.0714285714286,96.4285714285714,34.0,,39.0,,54.6511627906977,202446.0,5.41
